,userId,itemId,rating
28885,350,104,5.0
66423,185,2053,0.5
2745,43,6427,4.0
11994,108,5025,3.5
32333,503,5008,5.0
43357,68,3248,2.0
69102,522,88163,4.0
66371,485,222,5.0
50698,24,1036,4.5
20872,366,67087,2.0
46156,600,164179,3.5
33119,514,595,4.5
8446,151,173,4.0
28968,231,1518,1.0
77050,163,1449,4.0
61711,350,667,5.0
18400,267,1093,1.0
17957,576,2762,3.5
9034,33,2378,2.0
84628,375,3386,4.0
81715,525,4370,3.0
49288,149,34048,2.5
9670,158,1629,4.0
89242,542,3852,3.0
42942,108,92391,3.5
28940,90,1036,4.0
52293,11,1199,5.0
89964,192,95309,4.0
82039,306,592,3.0
48044,475,30850,4.0
44110,171,8458,3.5
89366,356,1196,4.0
44753,131,2406,4.0
19183,231,2405,3.0
7880,408,1544,3.0
68820,19,296,3.0
63923,178,8814,0.5
45357,271,5072,3.5
68778,20,4963,3.0
55760,560,4308,5.0
79945,178,1027,3.0
35195,395,3623,1.0
15666,421,3791,4.0
53147,377,1347,3.0
75600,431,81847,4.0
7843,475,5507,3.0
70576,517,86880,3.5
63983,510,95441,4.0
86028,246,3385,4.0
54139,282,2818,1.0
10776,196,1302,4.0
25954,120,78142,4.5
58781,383,47,5.0
1827,219,3809,3.0
31505,348,3040,5.0
60864,565,135456,3.5
53112,213,2701,2.0
77480,588,7451,4.5
34883,565,32442,2.5
77754,336,112556,5.0
45269,273,3386,4.0
85181,267,2918,3.0
61492,481,440,3.5
79708,472,5764,4.5
88167,552,71518,3.5
33573,301,95,4.0
32515,146,300,3.0
78144,149,6686,1.0
9642,508,1372,1.0
36839,219,2100,4.0
38499,519,1049,3.5
19312,235,1499,5.0
1313,365,2761,5.0
83547,563,111113,2.5
3860,509,175387,5.0
74536,105,8906,2.5
9773,251,165,3.0
75473,171,43460,3.0
61022,178,908,5.0
24372,263,368,2.0
8993,522,77561,3.5
78515,212,153,3.0
4800,367,1073,3.5
79189,522,26958,3.5
10203,44,168418,2.0
54731,39,7438,3.5
29670,134,52281,2.5
47823,46,3793,1.0
4839,86,54272,3.5
87279,178,6787,4.0
43881,159,8784,4.0
32105,202,1266,3.0
15513,182,1222,5.0
42682,259,1213,4.0
75513,384,8638,4.0
57001,192,78893,1.5
41898,453,6586,4.0
67377,222,1080,5.0
48868,509,68554,4.5
19077,149,1729,4.5
73990,528,4321,3.0
8423,566,86644,3.0
66728,307,185,3.0
34148,159,160954,3.0
25675,192,5444,4.0
90718,518,6539,4.0
15776,0,3997,3.0
56920,372,190183,3.5
14255,120,130518,4.5
18827,182,4901,3.0
87347,178,54001,4.0
3437,250,30707,4.0
90680,273,7263,4.0
75978,19,4023,3.0
88305,349,2268,3.0
88321,382,8969,1.0
62338,138,2117,4.0
8314,559,1299,2.0
20225,13,1100,1.0
66417,592,8529,3.5
32883,421,1391,5.0
7686,337,1222,5.0
30581,507,6957,4.0
42211,420,1916,4.0
52507,177,76093,5.0
67124,134,216,2.5
13315,420,750,4.0
31240,183,1073,3.0
82618,131,2716,5.0
43698,0,60937,3.0
13838,517,3283,4.5
19247,475,2340,2.0
79725,107,6303,5.0
84874,66,7493,4.0
72796,191,73,2.5
33674,238,1265,3.0
30259,181,8372,3.0
49570,277,2840,3.0
65823,171,25870,3.5
46361,338,4816,3.0
57811,560,1500,5.0
4920,600,6869,4.0
63829,352,2692,4.0
34273,522,44193,3.5
12418,313,382,4.0
67161,530,50,2.0
15453,531,349,5.0
52438,290,85412,4.0
89478,13,2598,1.0
28608,514,589,4.0
32020,449,2712,5.0
56528,577,1250,4.0
84591,5,318,3.0
86639,62,134368,5.0
64145,231,1031,5.0
7534,500,46723,4.0
39522,410,5103,4.0
55750,191,318,5.0
49175,163,140956,3.0
84677,382,122882,3.0
71710,219,804,5.0
73414,46,366,1.0
50589,523,31433,4.5
86637,475,4220,4.0
87781,138,1214,5.0
9316,105,4359,3.5
55403,497,4896,3.5
55372,517,2291,4.0
23097,159,3826,2.0
77383,531,539,5.0
10550,279,1136,4.0
77485,0,147384,3.0
1918,23,2410,3.5
2851,407,2762,5.0
23801,382,101864,1.5
49859,11,2683,3.5
9574,500,46578,5.0
23833,105,6350,4.0
85097,161,4571,3.5
28870,563,140110,3.0
54062,157,3633,2.0
67921,474,34,4.0
18345,344,33164,0.5
28748,407,45517,5.0
40543,501,317,3.0
29228,578,1357,4.0
12904,565,1243,3.0
61896,86,72226,5.0
72235,11,37830,2.0
50480,171,24,3.0
3370,98,7451,4.5
23079,500,4901,3.0
8304,402,3809,2.0
23478,600,41566,3.0
9180,167,46578,4.0
78343,218,6539,4.0
39830,407,349,4.0
85086,159,105351,3.0
87622,65,8784,4.0
9049,219,65,3.5
67486,382,1247,4.0
73929,248,100507,3.0
77081,346,329,3.0
73720,334,1784,3.0
66803,492,477,4.0
90346,413,111,5.0
17060,295,8529,4.5
20860,362,54997,5.0
71916,588,89864,4.0
72097,552,5882,2.5
70239,220,303,4.0
9327,43,3578,4.0
12638,43,437,2.0
38106,393,955,4.5
65094,25,356,4.0
21182,555,482,3.0
3201,43,2041,4.0
8965,305,141004,4.5
41420,3,1586,3.5
17759,192,180,4.5
26697,149,2420,3.0
47322,97,532,2.5
56717,248,122920,4.0
28420,159,68554,3.5
46668,171,3108,2.5
42705,396,1097,4.0
6636,534,4034,3.0
13708,272,7158,4.5
51509,475,3168,4.0
75735,569,16,5.0
16652,323,4992,3.5
86256,149,1015,3.5
24625,431,1584,2.5
56659,525,2567,3.5
49750,167,4014,3.5
40133,23,6958,3.5
56850,526,27808,3.0
31022,99,1022,3.0
2251,474,31685,3.0
7059,149,2384,4.5
11947,105,1288,4.5
18537,161,3173,4.0
83830,383,231,4.0
70078,105,3527,3.5
274,462,46578,4.0
14363,140,161,2.0
82892,555,1214,4.0
55221,171,6244,3.0
5039,565,3087,4.5
87696,441,3448,4.0
24715,357,3298,4.0
76670,348,1227,4.0
2738,367,919,4.5
57334,213,71156,3.0
10605,415,160,2.0
59352,442,2000,4.0
46237,431,64997,2.5
55070,129,471,4.0
71930,29,3396,5.0
35709,517,1370,3.5
30382,62,73929,2.0
13601,588,104,3.5
15835,446,592,3.0
70869,517,1173,3.5
41246,442,2288,4.0
14017,228,5816,3.0
47256,552,71057,3.5
53363,13,2512,5.0
25592,88,349,4.0
74343,517,7071,5.0
70206,501,1291,2.0
83475,528,231,3.5
80745,565,2691,2.5
51313,475,969,4.0
17738,127,595,4.0
21654,185,167746,1.0
86079,60,1777,3.5
67312,135,1197,5.0
55519,431,552,3.0
40388,68,3526,2.0
54303,218,1147,3.5
53729,475,6334,4.0
54540,517,53993,3.0
32710,455,1682,3.0
66167,250,3897,4.0
2551,574,480,4.0
74510,367,2,3.0
45206,228,1844,3.0
74065,105,56782,4.0
25806,156,661,5.0
41754,517,31545,4.0
16021,39,6708,4.0
45691,287,1407,5.0
35084,525,1644,3.5
35466,534,187593,4.0
11943,563,53322,3.0
44881,475,70286,4.5
50995,157,2021,4.0
77504,38,81562,4.5
36218,367,3916,3.5
62037,108,161634,4.0
70176,181,153,2.0
26284,528,353,3.5
55505,116,1387,4.0
34215,526,95654,3.5
26007,431,3911,4.5
25621,455,106782,3.0
3466,408,1371,4.0
84551,519,2133,2.5
47015,505,2005,5.0
40779,348,1392,3.0
23607,110,590,4.0
46722,0,181,4.0
49164,520,480,2.0
41008,131,3628,4.0
85865,525,2340,3.5
82932,562,500,4.0
20758,46,5459,1.5
74867,133,500,3.0
48892,11,106002,4.5
10177,479,61024,4.0
61899,522,6541,3.5
65104,0,172,4.0
39844,254,58,3.0
32999,507,6934,3.5
78875,519,48,0.5
68354,6,8528,4.5
71260,384,47099,4.0
42315,585,5952,3.5
7742,522,91337,4.0
63799,594,4326,4.0
31168,50,737,1.0
69277,108,31878,5.0
80358,517,33166,4.0
14067,276,1792,3.0
41954,159,2671,3.5
50421,77,56915,4.0
35789,2,3948,4.0
31446,604,6299,4.5
39452,129,595,3.0
88914,453,1892,2.5
88007,501,2344,3.0
83885,222,8427,1.5
87577,43,112852,3.5
76030,415,165,5.0
88455,13,4020,3.0
18856,351,6333,5.0
37870,171,199,4.5
23472,222,33493,5.0
35010,36,3034,4.0
6183,24,70687,4.5
67223,360,1582,3.0
4622,75,3578,5.0
70708,475,3391,2.0
585,407,62999,3.0
68731,326,2,4.5
28213,33,377,2.5
48939,528,26614,0.5
49843,272,364,4.0
16262,395,595,3.0
59315,181,3639,3.5
49376,20,3967,4.0
38567,352,551,4.0
70076,481,35836,3.0
17443,307,50,4.0
3011,387,1584,4.0
52534,526,6787,3.0
69007,156,4901,3.5
72484,82,2571,5.0
80014,416,1580,4.0
89688,171,948,4.0
77729,298,3039,3.0
82478,517,103384,3.5
70792,294,6793,1.5
30711,149,59022,4.0
83203,0,3916,5.0
18288,475,104374,4.0
61013,11,87222,3.5
22778,213,91485,2.5
18058,514,1196,4.0
38571,228,5171,2.0
7084,390,3114,4.5
11384,510,45221,3.0
86030,144,68157,0.5
21353,509,118696,4.0
58090,105,4239,3.5
3581,247,778,4.0
23049,372,3000,3.5
47831,168,296,2.0
46473,234,2291,4.0
43391,504,7234,3.5
37452,446,8865,3.5
34848,294,370,3.0
57430,377,5669,2.5
1799,86,344,3.0
81978,154,1552,0.5
50130,522,1033,3.0
15194,590,5445,4.0
63495,182,4973,5.0
88175,491,5378,4.5
37299,367,3270,4.0
38743,549,1729,3.0
14606,475,4126,3.0
47480,11,3386,3.5
69989,75,110,5.0
55856,19,3053,5.0
21814,372,2160,4.0
80008,336,116823,4.5
48258,171,3100,3.0
21438,108,139644,4.5
82405,367,2005,4.5
50454,216,81845,4.0
44112,339,5893,2.5
21948,349,4344,1.0
40081,475,1882,3.0
10548,163,1969,2.0
68885,552,44972,2.5
69457,211,3,3.0
27688,188,5952,5.0
17552,532,2805,4.0
10593,163,2148,2.5
65232,271,60684,4.5
54259,565,5131,2.0
88593,68,2407,2.0
7114,342,187593,1.0
23923,24,5502,3.5
58899,11,27721,4.0
75638,47,89582,4.5
41092,509,138835,5.0
39245,215,24,4.0
19923,46,661,4.0
59183,526,954,4.0
3802,475,1216,3.0
81555,250,61240,5.0
81458,131,2791,5.0
35234,546,2968,4.0
28734,138,555,5.0
89516,340,1210,4.5
48059,488,5608,4.5
66313,494,4995,5.0
28900,441,3435,4.0
26505,591,2028,4.5
2007,316,2124,3.0
3119,95,2762,4.5
22083,23,6249,3.5
6631,475,2723,3.0
74764,11,7293,4.0
34110,431,62999,3.5
49539,156,2048,3.5
39310,474,33660,4.0
51721,215,4239,3.0
18006,149,69,4.0
218,271,1580,4.0
61557,302,147,5.0
69236,201,1717,2.0
45136,115,2502,3.0
49979,474,1693,3.0
43910,272,2081,3.5
68371,149,2328,4.5
18841,13,1594,4.0
6583,192,4306,4.5
62769,133,1015,3.0
13251,185,3105,2.0
28243,337,110,3.0
81327,509,93790,4.0
73241,118,2300,5.0
22229,13,523,3.0
31599,475,3606,5.0
35817,471,1089,2.5
69515,270,1079,4.0
25389,376,2985,4.0
32644,154,7153,5.0
73111,46,2789,1.0
29795,475,17,4.0
63231,171,55253,3.5
30105,455,904,4.5
24096,43,93563,1.5
76586,416,89745,5.0
28845,592,47099,3.0
37644,191,953,4.5
83395,82,344,3.5
63972,148,1199,4.0
47719,377,55267,4.0
7043,271,2700,3.5
17087,518,91974,3.5
24969,431,8368,5.0
22554,252,134368,4.5
21829,295,106072,3.5
88342,118,1625,0.5
76960,273,3052,4.5
17182,92,786,3.0
20984,570,1688,4.0
68238,43,91630,2.5
24970,382,64231,2.5
6508,343,1214,5.0
38287,270,1214,3.0
45132,436,288,3.0
46371,446,7036,3.0
40090,431,1025,2.5
54254,499,2174,3.5
34772,404,780,5.0
60018,509,134252,4.5
27762,502,1801,4.0
69517,105,1729,3.5
47714,271,593,4.0
32449,398,50068,4.5
88383,366,158966,4.5
31204,2,1717,3.5
50168,352,420,3.0
67114,576,1208,3.5
26268,603,25,4.0
77654,149,1676,4.5
69316,159,53322,4.0
87010,500,8984,3.0
69470,0,27706,4.0
60503,294,466,3.5
14678,505,1620,4.0
20177,266,1278,4.5
18375,282,3552,2.0
90523,292,5952,5.0
65918,505,1573,5.0
46816,224,292,3.0
87754,365,1343,4.0
3290,181,2402,1.0
37768,228,5299,3.0
31733,323,2600,3.5
45894,534,50872,4.0
40478,367,539,3.0
7293,191,4306,5.0
53328,120,72701,4.0
22209,98,2012,3.5
6075,431,2081,5.0
37726,240,2335,4.0
82661,167,7445,2.0
31690,377,596,2.5
17118,0,6242,3.0
63372,171,2180,3.5
61771,201,1204,5.0
8912,219,2371,3.5
66365,343,2947,4.0
28077,167,4226,4.0
33813,500,6502,4.0
42303,565,5463,2.5
63442,134,434,2.5
73508,574,3176,4.0
12716,271,48394,4.0
90334,526,4027,3.0
51501,181,47,3.5
18092,121,50872,4.0
7655,250,2133,4.5
37072,149,4701,3.0
7366,65,3977,3.0
64752,85,588,4.0
25891,541,590,3.0
7576,78,5040,3.0
88594,398,7153,4.0
33977,177,74458,4.5
24719,66,7153,5.0
80251,206,5952,4.0
34858,313,349,4.0
56273,284,3499,5.0
49561,565,4639,2.0
69447,120,147410,5.0
21176,62,40819,4.0
28249,182,3359,5.0
13636,565,1479,2.0
32394,36,36519,4.0
49073,473,8970,4.5
69790,382,2395,2.0
46302,0,172875,5.0
47564,43,8961,4.5
64624,519,1732,4.0
22319,272,68319,4.0
75917,68,810,1.0
32194,15,589,3.0
26036,248,3257,3.5
20964,102,2571,4.5
38175,431,2353,3.0
57035,360,2951,3.0
5097,500,5313,2.5
53628,474,4299,3.0
87178,294,4388,2.5
8519,295,2002,3.5
51162,272,2291,5.0
62447,20,53318,5.0
72467,304,457,5.0
18964,150,4011,4.0
33684,108,106766,4.0
77885,500,348,5.0
31300,43,8743,2.5
53164,8,1203,4.5
30534,59,1517,3.5
13087,526,1197,5.0
49737,309,122892,5.0
35808,410,81417,3.5
23722,565,599,3.0
84218,313,10,3.0
31519,378,595,3.5
23434,565,728,2.5
84467,582,420,3.0
81759,178,2642,2.0
53722,149,2288,4.5
10236,6,45722,5.0
23309,268,1610,3.0
80200,600,2318,5.0
60028,181,48385,4.0
84509,314,90866,3.5
14675,565,87306,3.5
23496,563,121231,3.0
69132,345,79132,4.5
14737,568,6777,4.5
43382,133,231,3.0
20086,221,736,5.0
6875,420,111,5.0
11393,171,968,4.0
48937,171,7102,3.0
47590,431,48774,3.5
51720,84,2858,2.5
11792,552,5810,4.0
49093,325,60069,5.0
90176,107,3841,1.5
26576,110,33679,3.5
945,526,112852,5.0
39723,409,112138,3.0
81073,549,370,4.0
86656,519,555,3.5
46808,428,318,5.0
50265,401,36535,4.0
67064,65,4016,4.0
33038,449,3269,3.0
8963,181,2421,2.0
13737,565,1254,3.0
4729,172,318,5.0
9379,492,480,3.0
77448,246,2423,4.0
68413,210,3444,2.0
30802,367,56805,4.5
16047,608,101142,4.5
16647,65,3033,4.0
50344,149,7894,3.5
57373,452,421,3.0
38147,488,1201,5.0
90710,576,2953,1.0
49554,237,47,5.0
42814,429,2502,4.5
9844,74,7153,5.0
233,171,2970,3.0
61009,517,5475,4.0
71335,159,93838,5.0
30927,6,8985,4.0
72346,506,799,3.0
44625,181,87,3.0
25946,13,1415,4.0
35673,525,3160,5.0
73078,108,62081,2.5
72450,171,5944,3.5
85711,378,1625,3.0
18134,131,3471,5.0
23591,413,541,3.0
89095,113,1517,4.0
14281,110,2001,0.5
17629,18,2167,2.0
50897,298,1968,5.0
63990,582,292,4.0
50298,464,4085,4.0
19830,481,60684,4.0
88975,372,97304,3.5
8549,407,743,3.0
68708,222,25,4.0
4224,447,588,5.0
80548,86,2002,0.5
17962,481,3755,2.5
44651,37,2501,3.0
87220,65,4367,3.5
24698,479,8636,4.0
29716,377,2798,2.0
41958,539,1047,4.0
54834,142,541,1.5
61051,600,7153,4.0
3795,547,1136,5.0
47580,566,541,3.0
38123,361,161,5.0
5650,517,2087,3.5
47205,41,282,4.0
34715,358,1414,4.0
53326,267,1264,4.0
88741,123,3504,4.0
15542,416,27006,3.5
5435,339,55247,4.5
6004,565,3724,3.0
16039,372,122882,3.0
17952,224,50,5.0
80065,218,2409,2.0
34903,475,4007,4.0
63791,149,1921,3.5
53903,517,90630,3.5
51687,12,2394,3.0
80100,129,367,4.0
17994,525,3186,1.5
14508,473,3147,4.0
62373,300,2941,4.0
59138,431,69122,4.5
58962,541,4993,5.0
17368,221,380,4.0
22214,149,5879,2.5
56256,210,1500,5.0
36409,501,3957,3.0
23831,181,2090,3.0
14396,286,132454,3.5
38613,177,527,5.0
85551,127,3998,4.0
9438,526,4270,3.0
24840,252,54736,5.0
1242,131,260,5.0
1504,110,49530,3.5
89388,397,27882,4.5
3070,11,48082,4.5
62318,565,1884,4.0
27371,177,8961,5.0
576,509,6377,3.5
71268,43,1729,4.0
36272,272,31804,4.5
8431,163,1288,4.0
70102,449,3977,3.0
12063,271,128360,3.5
59160,500,3101,4.0
10205,404,153,3.0
29451,528,1921,3.5
12958,213,67197,3.0
14709,457,161,2.0
1981,365,6281,4.0
75647,105,2890,3.0
75376,311,153,3.0
10547,497,139385,5.0
47130,364,32587,3.5
18808,108,6620,4.0
33192,182,562,3.0
81846,243,147374,5.0
38601,353,2803,4.0
76431,185,152037,1.0
76517,574,1196,5.0
57798,474,2267,3.0
36558,604,2115,3.5
26495,349,7025,2.5
36008,156,1148,5.0
37332,2,30793,3.5
87411,501,2949,3.0
26091,546,6003,3.0
35579,11,104841,5.0
64043,284,1994,4.0
46035,150,48774,2.0
19964,565,5902,3.0
32967,77,435,1.5
33962,588,1704,5.0
27993,132,527,4.5
64635,526,80126,0.5
30798,254,3538,2.0
16137,68,540,1.0
25076,272,1307,3.5
69737,228,1271,3.5
58187,159,87192,4.5
42255,528,5618,5.0
41324,110,508,3.5
60010,413,3849,4.0
15862,518,67255,4.0
37218,78,5299,3.0
81663,43,5099,3.0
86274,413,1120,4.0
1111,431,60756,2.5
9707,288,1912,3.0
50933,526,367,3.0
84733,171,7318,4.0
66867,178,1193,4.5
41869,155,8368,4.0
24,604,1172,4.0
85542,165,88125,5.0
10185,96,110,3.0
83313,160,316,4.0
58933,47,3409,4.0
38965,44,109897,0.5
6301,382,104863,0.5
15323,474,3578,4.0
6352,43,105351,1.5
79051,527,208,4.0
29491,501,230,3.0
60055,46,1092,3.0
73415,522,81564,3.5
52762,157,1721,2.0
38348,180,589,5.0
67130,120,2324,4.5
66076,231,2985,4.0
76940,352,2683,4.0
52100,43,7458,3.0
84062,19,3440,3.0
34992,13,223,3.0
80955,570,1015,3.0
76159,286,70637,4.0
32953,570,33493,2.0
6964,108,32029,3.0
45365,226,59615,1.5
31582,560,500,3.0
38798,108,7894,3.5
70462,2,8917,4.0
61979,276,3593,1.0
89663,526,88140,4.0
41586,65,27878,4.0
3446,13,517,2.0
85528,290,6863,4.0
26563,134,76175,2.0
61308,13,3165,4.0
66038,33,5418,4.0
7001,138,904,5.0
61152,402,1342,4.0
46230,108,3422,3.0
43579,80,1917,3.0
28949,220,161,3.0
35668,516,6502,4.0
66894,24,60760,3.5
54769,519,3686,3.5
4687,355,2028,4.5
39703,528,2718,2.5
24792,159,2571,5.0
12437,336,8361,2.5
29071,171,1653,4.5
75375,501,3811,3.0
37114,339,1221,5.0
38842,231,1356,3.0
5933,494,109487,4.0
46851,565,316,3.0
36638,71,141,4.0
64873,250,455,4.0
56324,517,65037,3.5
86040,45,143257,3.5
15793,296,6365,4.0
38732,213,37380,2.0
47267,135,1214,4.0
82507,500,2006,1.5
3670,171,6515,4.5
13526,526,41285,4.0
73273,105,71,1.5
8017,23,6953,2.5
13392,431,648,4.0
63709,482,1206,5.0
36257,506,802,3.0
87653,132,6333,2.5
72311,171,936,4.0
32963,128,306,5.0
13814,566,64614,4.0
9568,523,11,5.0
7148,349,3408,3.0
68705,519,2002,3.0
77573,455,7843,4.5
71172,194,3355,5.0
81549,522,595,3.5
51518,453,60684,4.0
87416,218,6796,3.5
38979,134,466,3.5
8499,2,4025,3.0
61833,441,2289,4.0
9903,286,802,3.5
29024,293,48,3.0
65180,528,261,3.0
44542,282,47,2.0
4893,497,8950,5.0
44407,525,1994,2.5
291,105,2717,3.0
69157,348,5060,5.0
50444,453,96610,2.5
46871,528,4109,3.5
79587,412,74458,3.0
64300,549,1252,3.5
88280,0,3977,3.0
84914,491,2427,4.0
32125,270,34,3.0
1980,349,635,3.0
1063,250,48394,4.0
15405,254,1046,5.0
79748,43,4814,2.0
12260,129,198,3.0
42568,110,778,4.0
30648,295,112175,3.5
51483,552,45501,3.0
55622,332,8644,3.0
6742,320,1089,4.0
59171,165,4993,5.0
19974,525,47,4.0
15322,108,136864,3.5
60570,147,296,4.5
35698,42,253,1.0
68150,595,5378,4.0
75902,380,1476,4.0
52588,286,3623,2.5
69167,442,592,2.0
40120,365,1967,4.5
71159,133,788,3.0
13433,46,748,4.0
21588,499,50,5.0
60160,149,2700,4.0
11445,37,2384,3.0
62881,417,292,3.0
79747,452,260,4.0
90639,552,6374,2.5
13647,260,3751,2.5
62605,43,91873,1.5
40679,219,36,3.0
84276,192,6863,4.0
75650,149,38992,3.5
68167,178,1372,4.0
27844,223,434,3.0
61658,181,2846,3.0
51398,319,6934,4.0
80338,588,102686,4.5
11682,424,11,5.0
11338,11,47,3.5
68933,81,6377,3.0
36942,500,788,2.5
21885,565,2413,3.0
55103,0,4855,5.0
8856,43,1378,3.0
47222,555,2670,4.0
47228,565,2064,4.0
58593,496,8950,3.0
19575,178,59315,3.5
25449,59,1193,5.0
48843,298,4247,2.0
37652,546,95,1.5
84975,430,92259,5.0
83310,475,116797,4.0
18536,80,56775,2.5
68239,276,5349,4.0
65367,423,780,3.5
38712,365,266,5.0
17711,110,4008,3.5
2161,213,1552,4.0
4230,71,2762,4.0
48237,543,2087,3.0
56864,574,4734,5.0
14928,355,111,4.0
40054,62,4239,3.0
69667,515,1073,3.0
71771,282,2518,3.0
45427,150,4022,4.0
34488,475,53322,3.0
16700,565,1088,2.5
13071,0,1213,5.0
38651,565,173,2.5
67042,178,34048,2.5
70703,332,1208,4.0
42695,272,1129,3.0
1874,314,67734,4.0
5256,243,116823,3.5
57433,382,96588,3.0
10183,39,8784,4.0
69121,452,45,3.0
23158,218,2527,4.0
72477,259,97304,3.5
77709,59,92535,4.5
10339,192,2947,4.0
59242,0,1101,3.0
2934,551,4975,3.0
77174,82,1200,4.0
28384,159,4963,4.0
44946,565,53450,1.5
18306,497,7438,3.5
73402,475,494,4.0
1449,95,1297,5.0
7892,292,112556,5.0
4450,24,2571,4.0
26754,510,134393,4.5
29993,453,3994,3.0
54277,278,8949,5.0
86694,442,2916,3.0
80663,565,2571,5.0
58483,314,117176,4.5
85552,0,3264,3.0
68896,608,80463,5.0
78600,100,2105,2.0
23322,171,2412,1.5
69870,588,33794,2.0
37451,500,8807,0.5
80907,453,91842,4.0
2909,431,3175,3.0
73856,531,47,1.0
13653,514,87869,4.5
2451,508,185,1.0
75578,68,2463,2.0
18429,159,122922,4.5
2839,593,849,3.0
18996,243,45722,4.0
1916,14,289,5.0
6072,332,317,1.0
33938,193,3471,4.5
74359,322,1304,4.0
23356,134,68157,3.5
81626,62,33679,3.5
52634,138,1213,4.0
86542,547,736,4.0
65681,11,101283,3.0
24473,108,86295,3.0
75472,166,1281,3.0
79668,352,1097,4.0
46255,500,1393,4.0
73553,65,374,2.5
50491,508,5365,4.0
59912,196,933,4.0
35349,159,160718,4.5
10957,574,6,4.0
70035,552,55995,2.5
47704,112,1358,1.0
25985,231,3783,5.0
4104,148,3030,3.0
71123,562,437,3.0
27841,58,41285,0.5
36656,348,2134,4.0
58966,11,8533,4.0
89740,449,527,4.0
85341,348,1641,4.0
31797,30,16,4.5
48050,215,1247,3.0
89855,366,161131,3.5
19339,293,329,4.0
4723,488,6502,4.0
17925,137,647,4.0
16551,286,5254,3.0
8852,271,741,4.0
81411,554,448,4.0
33864,525,3267,3.5
47892,210,3060,5.0
59929,62,60072,4.0
74141,68,1380,3.0
51043,576,6934,3.0
20934,149,61248,3.5
66481,431,1276,3.5
71588,382,665,4.0
88381,239,101577,5.0
50569,149,4995,4.0
70757,192,112138,3.5
14460,532,5279,5.0
3267,65,40629,4.5
21735,222,1198,4.5
6682,565,5255,2.5
61333,29,3552,4.0
49231,159,93510,4.0
83102,291,10,3.0
16311,108,2976,4.0
11910,488,51662,2.5
41168,164,173,2.0
59214,248,56176,2.0
89733,528,1954,2.0
66535,210,3402,4.0
82143,149,69526,3.0
66744,240,8798,3.0
13299,127,91630,4.0
41640,348,1518,5.0
19347,431,4321,3.5
16299,520,56174,2.0
8952,185,91414,0.5
51819,75,7007,4.0
18928,519,1265,3.5
4985,24,7153,4.0
70465,149,49530,4.0
44924,46,60,2.0
14523,108,118702,3.0
35841,565,60803,2.5
77655,364,6787,3.5
31776,108,44555,3.0
14142,273,105,2.5
47151,99,1270,3.5
35937,100,1207,4.0
13635,517,8873,4.0
72592,431,34072,2.5
61281,61,3916,5.0
27499,213,3535,4.0
65660,43,99992,3.0
10297,131,2297,4.0
1192,131,911,4.0
78460,1,2186,4.0
73287,367,3252,3.5
395,408,2424,4.0
52371,494,2012,4.0
15272,499,4711,4.0
14495,408,2396,4.0
19883,504,5481,2.0
60259,50,708,3.0
33768,554,265,5.0
1581,488,27846,4.0
70812,382,68793,0.5
65274,171,488,3.0
381,449,1673,5.0
13739,440,2710,2.5
20180,600,8376,4.5
4861,283,318,3.5
63560,538,380,5.0
44266,475,8865,3.0
64136,333,249,5.0
7684,395,3176,3.0
49170,443,88140,2.5
36301,517,1466,4.0
15161,163,2396,3.5
68887,65,33794,3.0
89563,20,7387,2.0
43066,49,328,4.0
42258,108,2288,5.0
43064,149,79695,3.0
46839,238,4963,4.5
69927,11,3534,2.5
23190,560,48738,4.0
39273,34,4027,3.5
71039,167,7149,4.5
42690,108,4852,1.0
87427,507,112623,4.0
25748,478,2858,4.0
53168,475,4462,1.0
72102,588,61132,3.5
89776,590,2901,2.0
28307,416,77455,4.0
3582,553,69757,4.0
46594,388,2550,5.0
51968,525,1207,4.5
83626,517,47446,3.5
38376,605,380,4.0
27750,272,48982,3.5
67845,382,5047,2.5
7011,43,106918,3.0
37754,565,5669,4.5
84622,53,175485,1.5
2091,306,589,3.0
76255,62,61024,5.0
5095,297,3968,3.5
85002,138,2001,3.0
89284,0,3986,3.0
71381,500,3978,2.5
3661,431,1292,2.5
59484,1,1131,4.0
48429,108,27831,3.5
56475,24,922,4.5
74663,161,81932,4.0
36114,382,6378,2.5
33041,519,8967,3.0
63790,33,1240,0.5
28907,288,4718,0.5
3324,335,3097,5.0
43800,163,2985,4.0
79625,298,3189,4.0
5166,565,3629,3.0
8079,365,432,2.5
38892,167,85774,1.0
64309,254,3788,3.0
37993,599,296,5.0
23461,358,1416,4.0
76854,286,115617,4.0
36557,6,1527,4.5
68279,522,50601,2.5
78628,348,1185,4.0
33525,240,172,3.5
51833,408,17,3.0
10587,366,135436,3.5
61135,131,2087,4.0
57111,570,91976,3.5
24621,182,1953,4.0
61640,80,6879,3.0
17839,181,5378,3.5
44145,350,107,3.0
43377,531,361,3.0
23315,149,56251,4.0
81221,222,3623,3.5
26866,24,741,4.5
40890,219,2023,3.5
59322,13,537,3.0
70608,431,1090,2.5
45573,474,31420,3.5
72925,295,61160,1.0
41741,97,2791,1.0
68036,560,2245,3.5
26769,62,5363,3.0
15895,450,48780,4.5
43663,43,85056,2.5
18144,13,2929,3.0
16815,149,3175,2.0
73748,600,70286,3.0
68627,159,115713,4.5
60332,565,91094,2.0
70906,0,5313,4.0
37976,326,52722,4.5
51935,170,3793,4.0
45033,590,5891,1.0
22140,602,1247,5.0
